Metal,ABS,HIPS,Nylon,PC,PLA,PP,Wood,Rubber,Thermocol,Threadball,TPU,Hollow TPU,Green Sponge,White Sponge
0,0.1882382,-0.09411909,-0.09411909,0,0,0,0,0,0,1.036848,0,0,0,0
0,0.2826649,-0.09411909,-0.09411909,0,0,0,0,0,0,1.036848,0,0,0,0
0,0.4712106,-0.09411909,-0.09411909,0,0,0,0,0,0,1.036848,0,0,0,0
0,0.5653297,-0.09411909,-0.09411909,0,0,0,0,0,0,1.130967,0,0,0,0
0,0.6597564,-0.09411909,0,0,0,0,0,0,0,1.130967,0,0,0,0
0,0.7538755,-0.09411909,-0.09411909,0,0.2826649,0,0,0,0,1.036848,0,0,0,0
0,0.8483022,-0.09411909,-0.09411909,0,0.4712106,0,0,0,0,1.036848,0,0,0,0
0,0.9424213,-0.09411909,-0.09411909,0,4.430057,0,0,0,0,1.036848,0,0,0,0
0,0.9424213,-0.09411909,-0.09411909,0,3.581754,0,0,0,0,0.9424213,0,0,0,0
0,0.9424213,-0.09411909,-0.09411909,0,1.319513,0,0,0,0,0.9424213,0,0,0,0
0,0.8483022,-0.09411909,-0.09411909,0,0.4712106,0,0,0,0,0.8483022,0,0,0,0
0,0.8483022,-0.09411909,-0.09411909,0,0.2826649,0,0,0,0,0.8483022,0,0,0,0
0,0.9424213,-0.09411909,-0.09411909,0,0.09411909,0,0,0,0,0.7538755,0,0,0,0
0,0.9424213,-0.09411909,-0.09411909,0,0.09411909,0,0,0,0,0.6597564,0,0,0,0
0,0.9424213,-0.09411909,-0.09411909,0,0.09411909,0,0,0,0,0.5653297,0,0,0,0
0,0.9424213,-0.09411909,-0.09411909,0,0.1882382,0,0,0,0,0.4712106,0,0,0,0
0,0.9424213,-0.09411909,0,0,0.2826649,0,0,0,0,0.376784,0,0,0,0
0,0.8483022,-0.09411909,-0.09411909,0,0.2826649,0,0,0,0,0.2826649,0,0.09411909,0,0
0,0.7538755,-0.09411909,-0.09411909,0,0.2826649,0,0,0,0,0.2826649,0,0,0,0
0,0.5653297,-0.09411909,-0.09411909,0,0.1882382,0,0,0,0,0.1882382,0,0,0,0
0,0.376784,-0.09411909,-0.09411909,0,0.2826649,0,0,0,0,0.1882382,0,0,0,0
0,0.09411909,-0.09411909,0,0,0.1882382,0,0,0,0,0.09411909,0,0,0,0
0,-0.2826649,-0.09411909,-0.09411909,0,0.1882382,0,0,0,0,0.09411909,0,0,0,0
0,-0.1882382,-0.09411909,0,0,0.1882382,0,0,0,0,0.09411909,0,0,0,0
0,-0.2826649,-0.09411909,0,0,0.1882382,0,0,0,0,0.09411909,0,0,0,0
0,-0.1882382,-0.09411909,0,0,0.1882382,0,0,0,0,0.09411909,0,0,0,0
0,-0.1882382,-0.09411909,0,0,0.1882382,0,0,0,0,0.09411909,0,0,0,0
0,-0.1882382,-0.09411909,0,0,0.1882382,0,0,0,0,0.09411909,0,0,0,0
0,-0.1882382,-0.09411909,0,0,0.1882382,0,0,0,0,0,0,0,0,0
0,-0.09411909,-0.09411909,0,0,0.1882382,0,0,0,0,0.09411909,0,0,0,0
0,-0.09411909,-0.09411909,0,0,0.1882382,0,0,0,0,0,0,0,0,0
0,0,-0.09411909,0,0,0.1882382,0,0,0,0,0.09411909,0,0,0,0
0,0,-0.09411909,-0.09411909,0,0.1882382,0,0,0,0,0,0,0,0,0
0,0.09411909,-0.09411909,0,0,0.1882382,0,0,0,0,0,0,0,0,0
0,0.09411909,-0.09411909,-0.09411909,0,0.1882382,0,0,0,0,0,0,0,0,0
0,0.09411909,-0.09411909,-0.09411909,0,0.1882382,0,0,0,0,0,0,0,0,0
0,0.09411909,-0.09411909,0,0,0.1882382,0,0,0,0,0,0,0,0,0
0,0.09411909,-0.09411909,0,0,0.09411909,0,0,0,0,0,0,0,0,0
0,0.09411909,-0.09411909,0,0,0.09411909,0,0,0,0,0,0,0,0,0
0,0.09411909,-0.09411909,0,0,0.1882382,0,0,0,0,0,0,0,0,0
0,0.09411909,-0.09411909,0,0,0.09411909,0,0,0,0,0,0,0,0,0
0,0.09411909,-0.09411909,0,0,0.09411909,0,0,0,0,0,0,0,0,0
0,0.09411909,-0.09411909,0,0,0.09411909,0,0,0,0,0,0,0,0,0
0,0.09411909,-0.09411909,-0.09411909,0,0.09411909,0,0,0,0,0,0,0,0,0
0,0.09411909,-0.09411909,-0.09411909,0,0.09411909,0,0,0,0,0,0,0,0,0
0,0.09411909,-0.09411909,-0.09411909,0,0.09411909,0,0,0,0,0,0,0,0,0
0,0.09411909,-0.09411909,0,0,0.09411909,0,0,0,0,0,0,-0.09411909,0,0
0,0.09411909,-0.09411909,-0.09411909,0,0.09411909,0,0,0,0,0,0,-0.09411909,0,0
0.09411909,0,-0.09411909,-0.09411909,0,0.09411909,0,0,0,0,0,0,-0.09411909,0,0
0,0.09411909,-0.09411909,-0.09411909,0,0.09411909,0,0,0,0,0.09411909,0,-0.09411909,0,0
0,0,-0.09411909,-0.09411909,0,0.09411909,0,0,0,0,0,0,-0.09411909,0,0
0,0,-0.09411909,-0.09411909,0,0.09411909,0,0,0,0,0,0,-0.09411909,0,0
0,0,-0.09411909,-0.09411909,0,0.09411909,0,0,0,0,0,0,-0.09411909,0,0
0,0,-0.09411909,-0.09411909,0,0.09411909,0,0,0,0,0.09411909,0,-0.09411909,0.09411909,0
0,0,-0.09411909,0,0,0.09411909,0,0,0,0,0.09411909,0,0,0,0
0,0,-0.09411909,-0.09411909,0,0.09411909,0,0,0,0,0.09411909,0,0,0,0
0,0,-0.09411909,0,0,0.09411909,0,0,0,0,0,0,0,0,0
0,0,-0.09411909,-0.09411909,0,0.09411909,0,0,0,0,0.09411909,0,0,0,0
0,0,-0.09411909,0,0,0.09411909,0,0,0,0,0.09411909,0,0,0,0
0,0,-0.09411909,-0.09411909,0,0.09411909,0,0,0,0,0,0,0,0,0
0,0.09411909,-0.09411909,-0.09411909,0,0.09411909,0,0,0,0,0.09411909,0,0,0,0
0,0,-0.09411909,0,0,0.09411909,0,0,0,0,0.09411909,0,0,0,0
0,0,-0.09411909,0,0,0.09411909,0,0,0,0,-0.1882382,0,0,0,0
0,0,-0.09411909,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.09411909,-0.09411909,0,0.09411909,0,0,0,0,0.1882382,0,0,0,0
0,0,-0.09411909,-0.09411909,0,0.09411909,0,0,0,0,0.09411909,0,0,0,0
0,0,-0.09411909,0,0,0.09411909,0,0,0,0,0,0,0,0,0
0,0,-0.09411909,-0.09411909,0,0.09411909,0,0,0,0,0,0,0,0,0
0,0,-0.09411909,-0.09411909,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.09411909,-0.09411909,0,0.09411909,0,0,0,0,0.09411909,0,0,0,0
0,0,-0.09411909,-0.09411909,0,0,0,0,0,0,0,0,0.09411909,0,0
0,0,-0.09411909,-0.09411909,0,0.09411909,0,0,0,0,0,0,0,0,0
0,0,-0.09411909,-0.09411909,0,0.09411909,0,0,0,0,0.09411909,0,0,0,0
0,0,-0.09411909,0,0,0,0,0,0,0,0.09411909,0,0,0,0
0,0,-0.09411909,-0.09411909,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.09411909,0,0,0,0,0,0,0,0,0,0.09411909,0,0
0,0,-0.09411909,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.09411909,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.09411909,0,0,0,0,0,0,0,0,0,0.09411909,0,0
0,0,-0.09411909,0,0,0,0,0,0,0,0.09411909,0,0,0,0
0,0,-0.09411909,0,0,0,0,0,0,0,0.09411909,0,0,0,0
0,0,-0.09411909,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.09411909,0,0,0.09411909,0,0,0.09411909,0,0,0,0,0,0
0,0,-0.09411909,-0.09411909,0,0.09411909,0,0,0.09411909,0,0,0,0,0,0
0,0,-0.09411909,0,0,0,0,0,0.09411909,0,0,0,0,0,0
0,0,-0.09411909,0,0,0,0,0,0,0,0,0,0.09411909,0,0
0,0,-0.09411909,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.09411909,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.09411909,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.09411909,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.09411909,0,0,0,0,0,0,0,0,0,0,0,0
0,0.09411909,-0.09411909,-0.09411909,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.09411909,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.09411909,-0.09411909,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.09411909,0,0,0,0,0,0,0,0.09411909,0,0,0,0
0,0,-0.09411909,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.09411909,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.09411909,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.09411909,-0.09411909,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.09411909,-0.09411909,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.09411909,-0.376784,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.09411909,-0.09411909,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.09411909,-0.09411909,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.09411909,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.09411909,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.09411909,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.09411909,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.09411909,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.09411909,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.09411909,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.09411909,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.09411909,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.09411909,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.09411909,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.09411909,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.09411909,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.09411909,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.09411909,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.09411909,0,0,0,0,0,0,0,0,0,0.09411909,0,0
0,0,-0.09411909,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.09411909,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.09411909,0,0,0,0,0,0,0,0,0,0.09411909,0,0
0,0,-0.09411909,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.09411909,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.09411909,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.09411909,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.09411909,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.09411909,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.09411909,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.09411909,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.09411909,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.09411909,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.09411909,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.09411909,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.09411909,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.09411909,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.09411909,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.09411909,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.09411909,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.09411909,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.09411909,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.09411909,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.09411909,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.09411909,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.09411909,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.09411909,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.09411909,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.09411909,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.2826649,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.6597564,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.8483022,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.8483022,0,0,0,0,0,0,0
0,0,-0.09411909,0,0,0,0,0.8483022,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.9424213,0,0,0,0,0,0,0
0,0,-0.09411909,0,0,0,0,1.225086,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1.602178,0,0.09411909,0,0,0,0,0
0,0,0,0,0,0,0,1.790723,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1.790723,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1.790723,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1.790723,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1.696604,0,0,0,0,0,0,0
0,0,-0.09411909,0,0,0,0,1.696604,0,0,0,0,0,0,0
0,0,-0.09411909,0,0,0,0,1.602178,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1.696604,0,0,0,0,0,0,0
0,0,-0.09411909,0,0,0,0,1.790723,0,0,0,0,0,0,0
0,0,-0.09411909,0,0,0,0,1.790723,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1.696604,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1.602178,0,0,0,0,0,0,0
0,0,-0.09411909,0,0,0,0,1.508059,0,0,0,0,0,0,0
0,0,-0.09411909,0,0,0,0,1.413632,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1.130967,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.7538755,0,0,0,0,0,0,0
0,0,-0.09411909,0,0,0,0,0.1882382,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.09411909,0,0
0,0,0,0,0,0,0,-0.09411909,0,0,0,0,0,0,0
0,0,0,0,0,0,0,-0.2826649,0,0,0,0,0,0,0
0,0,0,0,0,0,0,-0.2826649,0,0,0,0,0,0,0
0,0,0,0,0,0,0,-0.2826649,0,0,0,0,0,0,0
0,0,-0.09411909,0,0,0,0,-0.09411909,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.09411909,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.09411909,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.09411909,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.09411909,0,0,0,0,0.09411909,0,0
0,0,0,0,0,0,0,0.09411909,0,0,0,0,0,0,0.09411909
0,0,-0.09411909,0,0,0,0,0.09411909,0,0,0,0,0,0,0
0,0,-0.09411909,0,0,0,0,0.09411909,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.09411909,0,0,0,0,0,0.09411909,0
0,0,0,0,0,0,0,0.09411909,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.09411909,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.09411909,0,0,0,0,0.09411909,0,0
0,0,0,0,0,0,0,0.09411909,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.09411909,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.1882382,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.09411909,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.09411909,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.09411909,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.09411909,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.09411909,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.09411909,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.09411909,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.09411909,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.09411909,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.09411909,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.09411909,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.09411909,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.09411909,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.09411909,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.09411909,0,0,0.09411909,0,0,0,0
0,0,0,0,0,0,0,0.09411909,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.09411909,0,0,0,0,0,0,0.09411909
0,0,0,0,0,0,0,0.09411909,0,0,0.09411909,0,0,0,0.09411909
0,0,0,0,0,0,0,0.09411909,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.09411909,0,0,0,0,0,0,0.09411909
0,0,0,0,0,0,0,0.09411909,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.09411909,0,0,0,0,0.09411909,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.09411909,0,0,0,0,0,0,0
0,0,-0.09411909,0,0,0,0,0.09411909,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.09411909,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.09411909,0,0,0,0,0.09411909,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.09411909,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.09411909,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.09411909,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.09411909,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.09411909,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09411909
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.09411909,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.09411909,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.1882382,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.1882382,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.1882382,0.09411909,0,0,0,0,0,0,0
0,0,0,0,0,0,0.2826649,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.376784,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.4712106,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.5653297,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.6597564,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.8483022,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.9424213,0.09411909,0,0,0,0,0,0,0
0,0,0,0,0,0,0.9424213,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1.036848,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1.130967,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1.225086,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1.508059,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1.602178,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.09411909,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.09411909,0
0,0,0,0.09411909,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.09411909,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.1882382,0,0,0,0,0,0,0,0,0,0.09411909,0
0,0,0,0.1882382,0,0,0,0,0,0,0,0,0,0.09411909,0
0,0,0,0.1882382,0,0,0,0,0,0,0,0,0,0.09411909,0
0,0,0,0.09411909,0,0,0,0,0,0,0,0,0,0.09411909,0
0,0,0,-0.09411909,0,0,0,0,0,0,0,0,0,0.09411909,0
0,0,0,-0.1882382,0,0,0,0,0,0,0,0,0,0.09411909,0
0,0,0,-0.09411909,0,0,0,0,0,0,0,0,0,0,0
0,0,0,-0.09411909,0,0,0,0,0,0,0,0,0,0.09411909,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.09411909,0
0,0,0,0.09411909,0,0,0,0,0,0,0,0,0,0,0
0,0,0,3.110544,0,0,0,0,0,0,0,0,0,0,0
0,0,0,6.598179,0,0,0,0,0,0,0,0,0,0,0
0,0,0,8.95454,0,0,0,0,0,0,0,0,0,0.09411909,0
0,0,0,8.106237,0,0,0,0,0,0,0,0,0,0,0
0,0,0,5.561331,0,0,0,0,0,0,0,0,0,0,0
0,0,0,2.356361,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.6597564,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.1882382,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.09411909,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.09411909,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.09411909,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,-0.1882382,0,0,0,0,0,0,0,0,0,0.09411909,0
0,0,0,-0.09411909,0,0,0,0,0,0,0,0,0,0,0
0,0,0,-0.1882382,0,0,0,0,0,0,0,0,0,0,0
0,0,0,-0.1882382,0,0,0,0,0,0,0,0,0,0,0
0,0,0,-0.1882382,0,0,0,0,0,0,0,0,0,0,0
0,0,0,-0.1882382,0,0,0,0,0,0,0,0,0,0,0
0,0,0,-0.2826649,0,0,0,0,0,0,0,0,0,0,0
0,0,0,-0.2826649,0,0,0,0,0,0,0,0,0,0,0
0,0,0,-0.2826649,0,0,0,0,0,0,0,0,0,0,0
0,0,0,-0.376784,0,0,0,0,0,0,0,0,0,0,0
0,0,0,-0.376784,0,0,0,0,0,0,0,0,0,0,0
0,0,0,-0.376784,0,0,0,0,0,0,0,0,0,0,0
0,0,0,-0.376784,0,0,0,0,0,0,0,0,0,0,0
0,0,0,-0.2826649,0,0,0,0,0,0,0,0,0,0,0
0,0,0,-0.2826649,0,0,0,0,0,0,0,0,0,0,0
0,0,0,-0.2826649,0,0,0,0,0,0,0,0,0,0,0
0,0,0,-0.376784,0,0,0,0,0,0,0,0,0,0,0
0,0,0,-0.2826649,0,0,0,0,0,0,0,0,0,0,0
0,0,0,-0.2826649,0,0,0,0,0,0,0,0,0,0,0
0,0,0,-0.2826649,0,0.09411909,0,0,0,0,0,0,0,0,0
0,0,0,-0.2826649,0,0,0,0,0,0,0,0,0,0,0
0,0,0,-0.1882382,0,0,0,0,0.09411909,0,0,0,0,0,0
0,0,0,-0.1882382,0,0,0,0,0.09411909,0,0,0,0,0,0
0,0,0,-0.1882382,0,0,0,0,0.09411909,0,0,0,0,0,0
0,0,0,-0.1882382,0,0,0,0,0.09411909,0,0,0,0,0,0
0,0,0,-0.2826649,0,0,0,0,0.09411909,0,0,0,0,0,0
0,0,0,-0.2826649,0,0,0,0,0.09411909,0,0,0,0,0,0
0,0,0,-0.2826649,0,0,0,0,0.09411909,0,0,0,0,0,0
0,0,0,-0.2826649,0,0,0,0,0.09411909,0,0,0,0,0,0
0,0,0,-0.2826649,0,0,0,0,0.09411909,0,0,0,0,0,0
